student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,stdnt_major,guardian,travel_time,study_time,unique_quality,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade
456,MS,F,15,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,home,Nursing,mother,<15 min.,2 to 5 hours,Biology explorer,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,9,10,9
457,MS,F,16,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,Health Science,father,<15 min.,2 to 5 hours,Zoology enthusiast,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,13,14,15
458,MS,M,17,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,reputation,Pre-Nursing,mother,<15 min.,<2 hours,Creative writer,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11
459,MS,F,16,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,Pre-Nursing,father,>1 hour,>10 hours,Calligraphy artist,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,13,10,13
460,MS,F,16,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,other,Pre-Nursing,father,>1 hour,5 to 10 hours,Ethical hacker,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,10,9,10
461,MS,F,15,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,home,Pre-Nursing,father,15 to 30 min.,2 to 5 hours,Yo-yo trick expert,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,11,10,11
462,MS,F,16,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,other,Pre-Nursing,mother,15 to 30 min.,<2 hours,Basket weaving expert,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,13,12,14
463,MS,F,15,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,Nursing,father,30 min. to 1 hour,2 to 5 hours,Skilled in [specific hobby],0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,13,14,14
464,MS,F,15,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,other,Biology,father,<15 min.,5 to 10 hours,Quick-witted humorist,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,14,11,12
465,MS,M,16,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,other,Marketing,father,15 to 30 min.,<2 hours,Handmade soap creator,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11
466,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,Biology,father,<15 min.,2 to 5 hours,Antique collector,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,9,8,8
467,MS,M,15,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),other,services,home,Biology,mother,15 to 30 min.,<2 hours,Compassionate and caring,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,10,9,11
468,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,services,course,Health Science,father,30 min. to 1 hour,2 to 5 hours,Traditional folklore researcher,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,14,13,14
469,MS,M,15,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,health,other,reputation,Mathematics,mother,30 min. to 1 hour,<2 hours,Jazz musician,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,13,12,13
470,MS,M,16,Urban,Greater than 3,Living together,higher education,higher education,other,teacher,course,Psychology,father,<15 min.,2 to 5 hours,Documentary filmmaker,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,13,12,13
471,MS,F,15,Rural,Greater than 3,Living together,secondary education,secondary education,services,other,reputation,Joint Enrollment - Accel,mother,<15 min.,2 to 5 hours,Puzzle solving ace,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,13,12,12
472,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,Pre-Nursing,mother,15 to 30 min.,2 to 5 hours,Documentary filmmaker,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,12,11,12
473,MS,F,16,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,Information Technology,father,30 min. to 1 hour,<2 hours,Macrame artist,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,14,14,16
474,MS,M,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),at_home,services,course,Criminal Justice,mother,15 to 30 min.,<2 hours,DIY furniture maker,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10
475,MS,M,15,Rural,Less than or equal to 3,Living together,primary education (4th grade),secondary education,at_home,other,reputation,Music Performance,father,30 min. to 1 hour,<2 hours,Ethical hacker,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11
476,MS,F,15,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,services,course,Psychology,mother,15 to 30 min.,5 to 10 hours,Zen master,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,12,13,14
477,MS,F,16,Rural,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),other,other,home,General Business,mother,<15 min.,<2 hours,Digital marketing specialist,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8
478,MS,M,15,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,Theatre Arts,father,15 to 30 min.,<2 hours,Innovative and forward-thinking,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,12,10,11
479,MS,F,16,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,Theatre Arts,father,15 to 30 min.,2 to 5 hours,Health and wellness advocate,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,7,7,8
480,MS,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,at_home,course,Art,mother,<15 min.,<2 hours,Robotics expert,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,9,9,10
481,MS,F,19,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,course,Music Performance,other,<15 min.,<2 hours,Camping and survival skills expert,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,9,9,10
482,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,course,Biology,mother,30 min. to 1 hour,<2 hours,Physics problem solver,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,9,10,11
483,MS,F,15,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,Middle Grades Education,mother,15 to 30 min.,<2 hours,Always goes the extra mile,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,0,9,10,9
484,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,Music Performance,father,30 min. to 1 hour,2 to 5 hours,Social media influencer,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,1,9,10,11
485,MS,F,16,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,other,home,Pre-Business,mother,<15 min.,<2 hours,Yoga instructor,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,6,7,7,8
486,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,Music Performance,mother,15 to 30 min.,2 to 5 hours,Musically talented,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,0,11,10,11
487,MS,F,16,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,services,course,Health Science,father,<15 min.,<2 hours,Astronomy aficionado,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,9,10,10
488,MS,F,18,Rural,Less than or equal to 3,Apart,secondary education,5th to 9th grade,other,other,course,Exercise Science,other,15 to 30 min.,5 to 10 hours,Chemistry wizard,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,7,9,10
489,MS,F,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,Nursing,mother,<15 min.,5 to 10 hours,Craft beer enthusiast,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,7,9,9
490,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,Early Childhood Education,mother,15 to 30 min.,<2 hours,Stop motion animator,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10
491,MS,F,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,Psychology,mother,15 to 30 min.,<2 hours,Film and media critic,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,9,11,10
492,MS,F,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,Art,other,15 to 30 min.,2 to 5 hours,Traditional folklore researcher,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,12,7,8,9
493,MS,F,16,Rural,Greater than 3,Apart,5th to 9th grade,5th to 9th grade,health,other,course,Biology,mother,<15 min.,2 to 5 hours,Sports enthusiast,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,8,10,10
494,MS,F,17,Urban,Greater than 3,Living together,none,primary education (4th grade),other,at_home,course,Psychology,father,15 to 30 min.,<2 hours,Yoga instructor,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,5,9,9,10
495,MS,F,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,other,course,Psychology,mother,<15 min.,2 to 5 hours,Political analyst,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,8,9,9
496,MS,F,16,Urban,Greater than 3,Living together,secondary education,secondary education,other,other,reputation,Pre-Business,mother,<15 min.,<2 hours,Stand-up comedian,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,0,14,13,13
497,MS,F,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),services,services,home,English Language/Literature,mother,<15 min.,<2 hours,Calligraphy artist,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,14,14,14
498,MS,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,at_home,course,Nursing,mother,15 to 30 min.,>10 hours,Stop motion animator,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10
499,MS,F,16,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,services,course,Political Science,mother,<15 min.,2 to 5 hours,Networking pro,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,14,13,14
500,MS,F,16,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,course,Nursing,mother,<15 min.,<2 hours,Thrill-seeker,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,17,16,16
501,MS,M,17,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,Accounting,father,<15 min.,<2 hours,Science enthusiast,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,6,7,7
502,MS,M,16,Urban,Less than or equal to 3,Living together,higher education,secondary education,other,other,course,Nursing,father,<15 min.,<2 hours,Networking pro,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,14,12,13
503,MS,M,17,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,other,History,mother,30 min. to 1 hour,>10 hours,Eloquent speaker,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,10,8,9
504,MS,F,16,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,English Language/Literature,other,<15 min.,>10 hours,Virtuoso musician,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,0,14,14,14
505,MS,F,19,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,Early Childhood Education,mother,<15 min.,5 to 10 hours,Tea culture enthusiast,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,12,13,13
506,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,reputation,Psychology,mother,15 to 30 min.,<2 hours,Philosophy thinker,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,11,11,11
507,MS,F,20,Urban,Greater than 3,Living together,secondary education,secondary education,at_home,services,other,Theatre Arts,mother,15 to 30 min.,2 to 5 hours,Compassionate and caring,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,8,11,9,10
508,MS,F,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,services,course,Nursing,father,<15 min.,5 to 10 hours,Dedicated researcher,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,11,11,10
509,MS,M,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,Criminal Justice,mother,30 min. to 1 hour,<2 hours,Film photography enthusiast,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,10,9,9
510,MS,F,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,Early Childhood Education,father,30 min. to 1 hour,2 to 5 hours,Fitness role model,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,16,17,18
511,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,reputation,Pre-Nursing,mother,15 to 30 min.,2 to 5 hours,Yoga instructor,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,15,17,17
512,MS,F,17,Urban,Greater than 3,Apart,primary education (4th grade),none,other,other,other,Biology,mother,15 to 30 min.,2 to 5 hours,Yo-yo trick expert,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,11,9,10
513,MS,F,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,other,General Business,mother,<15 min.,2 to 5 hours,Experimental cook,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7
514,MS,F,16,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),other,other,course,Music Performance,mother,<15 min.,<2 hours,Social media influencer,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8
515,MS,F,16,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,services,at_home,course,Theatre Arts,mother,<15 min.,<2 hours,Traditional folklore researcher,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,7,6,7
516,MS,F,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,at_home,reputation,Biology,mother,15 to 30 min.,2 to 5 hours,Leather craftsperson,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,9,8,10
517,MS,F,16,Rural,Greater than 3,Living together,higher education,higher education,health,teacher,reputation,Biology,father,<15 min.,2 to 5 hours,Sustainability champion,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,14,16,16
518,MS,F,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,other,other,reputation,Joint Enrollment - Accel,mother,15 to 30 min.,<2 hours,Competitive chess player,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15
519,MS,F,18,Urban,Greater than 3,Apart,5th to 9th grade,higher education,other,services,reputation,Art,father,<15 min.,2 to 5 hours,Indie game developer,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,8,5,8
520,MS,M,16,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,services,reputation,Art,mother,15 to 30 min.,2 to 5 hours,Underwater explorer,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0
521,MS,F,16,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,other,English Language/Literature,mother,30 min. to 1 hour,2 to 5 hours,Drone racing pilot,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8
522,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,other,Early Childhood Education,mother,15 to 30 min.,2 to 5 hours,Acclaimed blogger,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10
523,MS,F,16,Urban,Greater than 3,Living together,higher education,higher education,health,health,course,Biology,mother,<15 min.,2 to 5 hours,Skilled coder and programmer,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8
524,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,at_home,health,home,Exercise Science,mother,<15 min.,>10 hours,Community volunteer champion,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6
525,MS,F,16,Rural,Less than or equal to 3,Living together,secondary education,higher education,at_home,other,other,English Language/Literature,mother,30 min. to 1 hour,2 to 5 hours,Crystal healing practitioner,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8
526,MS,M,17,Urban,Less than or equal to 3,Living together,higher education,higher education,other,services,home,Nursing,mother,<15 min.,5 to 10 hours,Culinary wizard,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16
527,MS,F,17,Rural,Greater than 3,Living together,higher education,primary education (4th grade),other,other,other,Biology,mother,<15 min.,<2 hours,Budding entrepreneur,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14
528,MS,M,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,other,Biology,mother,>1 hour,5 to 10 hours,Dedicated researcher,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10
529,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,other,Early Childhood Education,mother,<15 min.,<2 hours,Karate black belt,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9
530,MS,F,16,Urban,Less than or equal to 3,Living together,higher education,higher education,services,services,other,Engineering Studies,father,15 to 30 min.,<2 hours,Fantasy fiction writer,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11
531,MS,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,home,Computer Science - Games,mother,<15 min.,<2 hours,Astronomy aficionado,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9
532,MS,M,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,other,Music Education,mother,30 min. to 1 hour,2 to 5 hours,Eloquent speaker,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10
533,MS,M,16,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),health,services,other,Finance,mother,15 to 30 min.,2 to 5 hours,Underwater explorer,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8
534,MS,F,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),other,services,other,Theatre Arts,mother,<15 min.,2 to 5 hours,Scrap metal sculptor,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16
535,MS,M,16,Urban,Less than or equal to 3,Living together,higher education,higher education,teacher,health,other,Biology,father,<15 min.,<2 hours,Competitive chess player,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12
536,MS,M,15,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,services,course,Political Science,mother,30 min. to 1 hour,2 to 5 hours,Jewelry designer,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10
537,MS,M,15,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,other,reputation,Mathematics,mother,30 min. to 1 hour,>10 hours,An excellent team player,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14
538,MS,M,15,Urban,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),services,services,course,Biology,mother,<15 min.,<2 hours,Exceptional strategist,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12
539,MS,F,16,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,Early Childhood Education,mother,<15 min.,5 to 10 hours,Fantasy fiction writer,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11
540,MS,F,16,Urban,Less than or equal to 3,Living together,higher education,primary education (4th grade),other,other,home,Criminal Justice,mother,15 to 30 min.,2 to 5 hours,Puzzle solving ace,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10
541,MS,F,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,other,home,Early Childhood Education,mother,15 to 30 min.,<2 hours,Known for groundbreaking ideas,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11
542,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,other,Chemistry,mother,15 to 30 min.,2 to 5 hours,Jazz musician,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11
543,MS,F,16,Urban,Greater than 3,Living together,higher education,higher education,teacher,services,course,Computer Science - Systems,mother,15 to 30 min.,5 to 10 hours,An excellent team player,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12
544,MS,M,17,Rural,Greater than 3,Living together,higher education,higher education,health,other,course,Chemistry,father,30 min. to 1 hour,<2 hours,Archeology buff,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8
545,MS,M,17,Rural,Less than or equal to 3,Living together,primary education (4th grade),secondary education,other,other,course,Marketing,father,15 to 30 min.,<2 hours,Skilled coder and programmer,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12
546,MS,M,17,Urban,Greater than 3,Living together,secondary education,higher education,services,other,other,Early Childhood Education,mother,<15 min.,2 to 5 hours,Youth mentor,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8
547,MS,F,17,Urban,Greater than 3,Living together,higher education,higher education,health,health,course,Early Childhood Education,father,<15 min.,2 to 5 hours,Photography aficionado,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16
548,MS,M,16,Rural,Less than or equal to 3,Living together,higher education,primary education (4th grade),other,at_home,other,Music Education,father,<15 min.,<2 hours,Quilt maker,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11
549,MS,F,17,Urban,Greater than 3,Apart,primary education (4th grade),primary education (4th grade),at_home,at_home,other,Exercise Science,mother,<15 min.,2 to 5 hours,Floral arrangement artist,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11
550,MS,F,17,Rural,Greater than 3,Living together,higher education,5th to 9th grade,other,other,course,Music Education,mother,15 to 30 min.,2 to 5 hours,Nutrition expert,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18
551,MS,M,16,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,services,course,Nursing,father,15 to 30 min.,2 to 5 hours,Remarkable dancer,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13
552,MS,M,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,other,Biology,father,15 to 30 min.,2 to 5 hours,Electronics tinkerer,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13
553,MS,M,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,other,Psychology,mother,<15 min.,2 to 5 hours,Crystal healing practitioner,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10
554,MS,M,17,Urban,Less than or equal to 3,Apart,primary education (4th grade),none,other,other,home,Accounting,mother,<15 min.,<2 hours,Admirable work ethic,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12
555,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,Art,father,15 to 30 min.,<2 hours,Macrame artist,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10
556,MS,F,16,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,home,Pre-Business,father,<15 min.,5 to 10 hours,Public speaking pro,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13
557,MS,M,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,other,at_home,course,Mathematics and Secondary Ed,mother,<15 min.,<2 hours,Chemistry wizard,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11
558,MS,F,17,Rural,Greater than 3,Living together,secondary education,primary education (4th grade),other,other,course,Finance,mother,15 to 30 min.,2 to 5 hours,Theatre and drama artist,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10
559,MS,M,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,Early Childhood Education,mother,15 to 30 min.,<2 hours,Comic book aficionado,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10
560,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),none,at_home,at_home,course,Engineering Studies,other,30 min. to 1 hour,<2 hours,Fashion trendsetter,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13
561,MS,M,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,course,Biology,mother,15 to 30 min.,<2 hours,Macrame artist,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10
562,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,Chemistry,mother,15 to 30 min.,2 to 5 hours,History buff,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10
563,MS,F,16,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,services,course,Early Childhood Education,father,<15 min.,2 to 5 hours,Brings creativity into everything,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12
564,MS,M,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,Music Performance,mother,<15 min.,<2 hours,Animation artist,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0
565,MS,M,16,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,course,Criminal Justice,father,15 to 30 min.,<2 hours,Architectural designer,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10
566,MS,M,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,Theatre Education,mother,15 to 30 min.,<2 hours,Kite flying enthusiast,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9
567,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),services,other,course,Art,other,15 to 30 min.,<2 hours,Tech wizard,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9
